,Unnamed: 0,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,year,genre,Adventure,Music,Western,Drama,Mystery,Romance,Comedy,Family,Musical,War,\N,Crime,Action,History,Thriller,Animation,Documentary,Fantasy,Biography,Horror,Sport,Film-Noir,Sci-Fi,News,Talk-Show,Adult,Reality-TV,Short,Game-Show,total,new_title
3348,232760,tt2120058,movie,Expresso para Aanhangaba,Expresso para Aanhangaba,0,2002,\N,\N,Drama,2002,['Drama'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,expresso para aanhangaba
3349,232892,tt2123159,movie,Caroneiros,Caroneiros,0,2007,\N,52,Documentary,2007,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,caroneiros
3353,233025,tt2125466,movie,Letter to the Future,Carta Para o Futuro,0,2011,\N,88,Documentary,2011,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,carta para o futuro
3355,233409,tt2136805,movie,Cartas do Kuluene,Cartas do Kuluene,0,2011,\N,78,"Adventure,Documentary,Drama",2011,"['Adventure', 'Documentary', 'Drama']",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,cartas do kuluene
3359,233677,tt2141835,movie,Metro,Metro,0,2011,\N,51,"Comedy,Documentary,Drama",2011,"['Comedy', 'Documentary', 'Drama']",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,metro
3361,233757,tt2144824,movie,As Batidas do Samba,As Batidas do Samba,0,2010,\N,\N,Documentary,2010,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,as batidas do samba
3362,233824,tt2145741,movie,Hu,Hu,0,2011,\N,78,"Documentary,History",2011,"['Documentary', 'History']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,hu
3363,233880,tt2146174,movie,Eu Odeio o Orkut,Eu Odeio o Orkut,0,2011,\N,\N,Comedy,2011,['Comedy'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,eu odeio o orkut
3365,234138,tt2150405,movie,O Corte do Alfaiate,O Corte do Alfaiate,0,2011,\N,70,"Documentary,History",2011,"['Documentary', 'History']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,o corte do alfaiate
3366,234271,tt2153316,movie,Copa União,Copa União,0,2012,\N,102,Documentary,2012,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,copa uniao
3367,234272,tt2153364,movie,A Noite do Chupacabras,A Noite do Chupacabras,0,2011,\N,104,"Action,Fantasy,Horror",2011,"['Action', 'Fantasy', 'Horror']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,a noite do chupacabras
3370,234385,tt2155406,movie,Vai pro Gol,Vai pro Gol,0,2012,\N,46,"Biography,Comedy,Documentary",2012,"['Biography', 'Comedy', 'Documentary']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,vai pro gol
3371,234408,tt2156310,movie,Belas Artes: A Esquina do Cinema,Belas Artes: A Esquina do Cinema,0,2012,\N,111,Documentary,2012,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,belas artes a esquina do cinema
3373,234446,tt2156909,movie,O Último Romance de Balzac,O Último Romance de Balzac,0,2010,\N,\N,Documentary,2010,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,o ultimo romance de balzac
3380,234597,tt2161178,movie,Cem Anos de Érico Veríssimo,Cem Anos de Érico Veríssimo,0,2005,\N,\N,History,2005,['History'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cem anos de erico verissimo
3384,234730,tt2165633,movie,Bem Próximo do Mal,Bem Próximo do Mal,0,2007,\N,\N,Action,2007,['Action'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,bem proximo do mal
3387,234938,tt2170543,movie,O Caso Morel,O Caso Morel,0,2006,\N,\N,Drama,2006,['Drama'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,o caso morel
3388,235025,tt2172276,movie,Guarani - povo da mata e da universidade,Guarani - povo da mata e da universidade,0,2012,\N,\N,Documentary,2012,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,guarani  povo da mata e da universidade
3389,235062,tt2173017,movie,Wide Sargasso Sea,Wide Sargasso Sea,0,2011,\N,74,Documentary,2011,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,wide sargasso sea
3390,235171,tt2175828,movie,Humano,Humano,0,2013,\N,87,"Documentary,Mystery",2013,"['Documentary', 'Mystery']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,humano
3391,235233,tt2177126,movie,Augustas,Augustas,0,2012,\N,83,Drama,2012,['Drama'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,augustas
3396,235721,tt2186785,movie,Fuso Horário,Fuso Horário,0,2004,\N,\N,Sport,2004,['Sport'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,fuso horario
3397,235756,tt2186979,movie,Nalu,Nalu,0,2008,\N,\N,"Adventure,Documentary,Sport",2008,"['Adventure', 'Documentary', 'Sport']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,nalu
3398,235764,tt2187053,movie,Quintal de casa,Quintal de casa,0,2006,\N,\N,Sport,2006,['Sport'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,quintal de casa
3399,235767,tt2187065,movie,"Samba, Trance & Rock n Roll","Samba, Trance & Rock n Roll",0,2004,\N,\N,Sport,2004,['Sport'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,samba trance & rock n roll
3408,236589,tt2205467,movie,Ensaio Geral,Ensaio Geral,0,2000,\N,\N,Documentary,2000,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ensaio geral
3421,237459,tt2227598,movie,Eldorado,Eldorado,0,2010,\N,45,Documentary,2010,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,eldorado
3422,237494,tt2229352,movie,Abdias do Nascimento,Abdias do Nascimento,0,2011,\N,95,Documentary,2011,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,abdias do nascimento
3424,237603,tt2231417,movie,No Lixo Do Canal 4,No Lixo Do Canal 4,0,2011,\N,72,"Biography,Documentary,History",2011,"['Biography', 'Documentary', 'History']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,no lixo do canal 4
3425,237761,tt2234423,movie,Sobre Homens e Pombos,Sobre Homens e Pombos,0,2010,\N,60,"Comedy,Documentary,Drama",2010,"['Comedy', 'Documentary', 'Drama']",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,sobre homens e pombos
3430,238195,tt2245039,movie,Os Cavalos de Goethe,Os Cavalos de Goethe,0,2011,\N,70,Documentary,2011,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,os cavalos de goethe
3432,238259,tt2246581,movie,Balsa,Balsa,0,2009,\N,48,Documentary,2009,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,balsa
3434,238580,tt2252736,movie,Partying to Revolution,Partying to Revolution,0,2012,\N,90,Documentary,2012,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,partying to revolution
3435,238744,tt2257016,movie,Western Kung Fu Man,Western Kung Fu Man,0,2013,\N,100,"Action,Adventure,Drama",2013,"['Action', 'Adventure', 'Drama']",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,western kung fu man
3442,240146,tt2290778,movie,A Floresta Feliz,A Floresta Feliz,0,2000,\N,45,Family,2000,['Family'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,a floresta feliz
3445,240675,tt2301628,movie,Beleza #1,Beleza #1,0,2012,\N,79,Drama,2012,['Drama'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,beleza #1
3448,241237,tt2316437,movie,Balança mas não cai,Balança mas não cai,0,2012,\N,78,"Documentary,Drama,History",2012,"['Documentary', 'Drama', 'History']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,balanca mas nao cai
3451,241388,tt2318464,movie,Pizza,Pizza,0,2005,\N,56,Documentary,2005,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pizza
3452,241392,tt2318488,movie,Serra,Serra,0,2003,\N,\N,Documentary,2003,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,serra
3453,241394,tt2318494,movie,O Ateliê de Luzia - Arte Rupestre no Brasil,O Ateliê de Luzia - Arte Rupestre no Brasil,0,2003,\N,80,Documentary,2003,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,o atelie de luzia  arte rupestre no brasil
3454,241452,tt2319618,movie,Pandemonia,Pandemonia,0,2013,\N,82,Horror,2013,['Horror'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pandemonia
3455,241537,tt2320844,movie,Sagrada terra especulada a luta contra o setor noroeste,Sagrada terra especulada a luta contra o setor noroeste,0,2011,\N,\N,Documentary,2011,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,sagrada terra especulada a luta contra o setor noroeste
3457,241653,tt2322475,movie,Os Irmãos Roberto,Os Irmãos Roberto,0,2012,\N,72,Documentary,2012,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,os irmaos roberto
3459,241892,tt2327457,movie,Outro Olhar,Outro Olhar,0,2012,\N,90,"Crime,Drama",2012,"['Crime', 'Drama']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,outro olhar
3460,241960,tt2328691,movie,Nervo Craniano Zero,Nervo Craniano Zero,0,2012,\N,88,"Comedy,Horror,Sci-Fi",2012,"['Comedy', 'Horror', 'Sci-Fi']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,nervo craniano zero
3466,242221,tt2334064,movie,Unhas e Outras,Unhas e Outras,0,2011,\N,14,"Documentary,Drama",2011,"['Documentary', 'Drama']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,unhas e outras
3468,242363,tt2337806,movie,Viva Viva,Viva Viva,0,2012,\N,101,"Documentary,Music",2012,"['Documentary', 'Music']",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,viva viva
3471,242695,tt2344436,movie,Belo Monte: Anúncio de uma guerra,Belo Monte: Anúncio de uma guerra,0,2012,\N,105,Documentary,2012,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,belo monte anuncio de uma guerra
3472,242957,tt2352830,movie,Evoé: Portrait of an Anthropophage,Evoé - Retrato de Um Antropófago,0,2011,\N,104,Documentary,2011,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,evoe  retrato de um antropofago
3475,243169,tt2356076,movie,Cego Aderaldo: O Cantador e o Mito,Cego Aderaldo: O Cantador e o Mito,0,2012,\N,80,Documentary,2012,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cego aderaldo o cantador e o mito
3491,244352,tt2379036,movie,Calangueiros - Uma Viagem Caipira pelo Vale do Paraíba,Calangueiros - Uma Viagem Caipira pelo Vale do Paraíba,0,2009,\N,\N,Documentary,2009,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,calangueiros  uma viagem caipira pelo vale do paraiba
3493,244817,tt2388080,movie,A Carne é Fraca,A Carne é Fraca,0,2004,\N,54,Documentary,2004,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,a carne e fraca
3496,244960,tt2391039,movie,Other Than,Other Than,0,2012,\N,76,"Documentary,History,Music",2012,"['Documentary', 'History', 'Music']",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,other than
3501,245087,tt2393966,movie,Dalua Downhill,Dalua Downhill,0,2012,\N,88,"Action,Adventure,Documentary",2012,"['Action', 'Adventure', 'Documentary']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,dalua downhill
3502,245104,tt2394312,movie,Entretempos,Entretempos,0,2012,\N,98,"Documentary,Drama",2012,"['Documentary', 'Drama']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,entretempos
3505,245514,tt2402169,movie,Praça,Praça,0,2012,\N,71,"Documentary,Drama,History",2012,"['Documentary', 'Drama', 'History']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,praca
3507,245756,tt2406292,movie,Teatro Sem Fronteiras: Kastelo,Teatro Sem Fronteiras: Kastelo,0,2011,\N,\N,Documentary,2011,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,teatro sem fronteiras kastelo
3508,245873,tt2410638,movie,Anima Sola,Anima Sola,0,2013,\N,70,"Horror,Mystery,Thriller",2013,"['Horror', 'Mystery', 'Thriller']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,anima sola
3509,245898,tt2411668,movie,One More Night at the Barricades,One More Night at the Barricades,0,2008,\N,55,Documentary,2008,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,one more night at the barricades
3511,246015,tt2415180,movie,A Lenda do Bode do Ponte,A Lenda do Bode do Ponte,0,2012,\N,83,"Biography,Documentary,History",2012,"['Biography', 'Documentary', 'History']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,a lenda do bode do ponte
3512,246097,tt2418050,movie,Apaixonado por Minha Melhor Amiga,Apaixonado por Minha Melhor Amiga,0,2012,\N,85,Comedy,2012,['Comedy'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,apaixonado por minha melhor amiga
3515,246324,tt2426822,movie,O Rebeliado,O Rebeliado,0,2009,\N,71,Documentary,2009,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,o rebeliado
3517,246546,tt2434396,movie,Mauricio Einhorn: Estamos Ai,Mauricio Einhorn: Estamos Ai,0,2012,\N,71,"Biography,Documentary,Music",2012,"['Biography', 'Documentary', 'Music']",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,mauricio einhorn estamos ai
3519,246619,tt2437062,movie,Crias da Piollin,Crias da Piollin,0,2008,\N,53,Documentary,2008,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,crias da piollin
3522,246745,tt2444126,movie,Partideiros,Partideiros,0,2012,\N,75,"Documentary,Music",2012,"['Documentary', 'Music']",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,partideiros
3523,246749,tt2444350,movie,A.M. Mayhem: The Story of Tucson's Power 1490AM,A.M. Mayhem: The Story of Tucson's Power 1490AM,0,2011,\N,116,"Biography,Documentary,History",2011,"['Biography', 'Documentary', 'History']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,a.m. mayhem the story of tucson's power 1490am
3526,246811,tt2446210,movie,Recaida,Recaida,0,2010,\N,\N,Romance,2010,['Romance'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,recaida
3527,246890,tt2448736,movie,Nova the Film,Nova the Film,0,2011,\N,75,Documentary,2011,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,nova the film
3528,246915,tt2449672,movie,Maelstrom,Maelstrom,0,2014,\N,73,Drama,2014,['Drama'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,maelstrom
